Case,C (GPa),dP/dh (N/m),Wp/Wt,hm (um),Pm (N),E* (GPa),sy (GPa)
0,157.53983237863534,193559.42976131703,0.6925623592727311,0.23901574448926677,0.009000018427999999,109.63,1.121
1,133.05777054979083,203446.60706427152,0.7350451474525775,0.26007654996408164,0.009000002564,109.63,1.121
2,144.68549508969812,199288.85009500917,0.7194961067959651,0.2494077477585848,0.009000049038999999,109.63,1.121
3,146.24041143383988,201837.960422962,0.7270957423795636,0.24807816595544688,0.009000040945000001,109.63,1.121
4,147.78583936310847,197541.5723609105,0.7015883218703468,0.24677737530243435,0.009000020614,109.63,1.121
5,135.6841523673413,196718.07831358173,0.7319366754930666,0.25754694314585014,0.008999987889,109.63,1.121
6,135.7625779351942,198651.15257327142,0.7287767642876111,0.2574724805554156,0.008999983439,109.63,1.121
7,141.5330386127336,201055.94803485172,0.7196612040583287,0.25216956049588224,0.009000013353,109.63,1.121
8,143.62981887323357,197718.67931268035,0.7204793693259324,0.2503215150212607,0.008999968099,109.63,1.121
9,135.5988152152801,201774.50108239983,0.7325152894573119,0.25762831037151174,0.009000011522000001,109.63,1.121
10,126.59665264019318,208949.97960504596,0.757197566503091,0.2666312060966575,0.009000034557,109.63,1.121
11,125.26700071393212,203138.70330781402,0.7308904273911161,0.2680427441140343,0.009000047261,109.63,1.121
12,140.10559679133007,201311.5389463831,0.7125888744902741,0.2534509960087739,0.009000020296999998,109.63,1.121
13,132.6774167952681,198032.06246313764,0.7252724402756532,0.2604499923013414,0.009000066226000001,109.63,1.121
14,132.13482825797595,202806.71767377906,0.7299799653049975,0.2609834166092684,0.009000012843,109.63,1.121
15,142.7101543320046,202034.11242747062,0.7241940903469756,0.2511271618792,0.008999994681,109.63,1.121
16,138.47977469341495,201494.63433133668,0.7181658250420075,0.25493389409682454,0.008999979246000002,109.63,1.121
17,141.6594597709279,203208.53705184232,0.7167610198017319,0.2520572049009025,0.009000027018999998,109.63,1.121
18,127.80813751934328,202672.6610080661,0.7286401623410491,0.26536488959808907,0.00900006048,109.63,1.121
19,141.92215851849406,206500.05064048083,0.7247839357673376,0.2518232528461475,0.008999986682000001,109.63,1.121
20,127.72186072219877,201114.27155383202,0.7360675718656926,0.2654540676188544,0.009000031014,109.63,1.121
21,148.86979328120847,199404.11219266616,0.7221483707022313,0.2458770967246507,0.009000004739,109.63,1.121
22,136.0371813799546,203536.40675635712,0.7323151389241692,0.25721307446974473,0.009000024799,109.63,1.121
23,144.61942855075338,195692.29994482116,0.7046306017120195,0.24946465657255154,0.009000045201000001,109.63,1.121
24,129.96152253331095,206897.14386568477,0.7326689923025347,0.26315697507356867,0.009000042533,109.63,1.121
25,127.55146034992804,200769.38346288193,0.726326679386358,0.2656314422161306,0.00900003909,109.63,1.121
26,129.19575940028895,199157.7409201705,0.7358942311994504,0.26393533240338046,0.009000016864,109.63,1.121
27,155.1487526760246,197950.01700447206,0.7140217450576443,0.24085080358026745,0.009000040996,109.63,1.121
28,144.66977060683055,199194.83067489206,0.7255880637963801,0.2494205287120381,0.008999993252,109.63,1.121
29,126.38309521326441,209142.12725183408,0.7411509710522155,0.26685603783645356,0.009000011293,109.63,1.121
30,150.8573372577055,201171.86453812063,0.7219535369600267,0.24425249257516785,0.009000040143,109.63,1.121
31,130.91204182559304,200955.191687208,0.7321746858079927,0.2621998501601926,0.009000040731,109.63,1.121
32,143.4112387449721,202939.23404496862,0.70681636918494,0.25051306836631254,0.009000030058,109.63,1.121
33,129.66755082860342,210330.71440120472,0.7442127980234307,0.2634548043761562,0.009000021637,109.63,1.121
34,142.5070315756277,203912.44560988393,0.726098903101619,0.2513061316115975,0.008999999057,109.63,1.121
35,149.12395930307935,198207.2877747587,0.70738807421547,0.24566754926627535,0.009000010429,109.63,1.121
36,135.96308579940415,201143.03615093997,0.7256314457305011,0.2572831959420755,0.009000027914,109.63,1.121
