Case,C (GPa),dP/dh (N/m),Wp/Wt,hm (um),Pm (N),E* (GPa),sy (GPa)
89,126.07920774089756,205572.1874807304,0.7461902822618469,0.26717742163355057,0.009000009751,109.63,1.063
90,137.31087327567994,193919.48054364318,0.7204256875570035,0.25601707513359473,0.009000005867,109.63,1.063
91,139.64682970889157,199994.03347853734,0.7284231316144166,0.2538671304406106,0.009000031486,109.63,1.063
92,153.4826615526218,200365.52986795234,0.716178484487608,0.24215424101268307,0.009000020130000001,109.63,1.063
93,143.56310600126386,199930.11880452014,0.7184225693705174,0.25038014519640095,0.009000002284,109.63,1.063
94,130.4831512058099,201011.98441888398,0.7267930355264121,0.2626300003792023,0.009000012344,109.63,1.063
95,157.14062645780405,192457.72660176197,0.7208601374183031,0.23931890149785576,0.008999999423,109.63,1.063
96,135.79273937370354,196413.66170491025,0.7307047774410428,0.2574442631459251,0.009000009887000001,109.63,1.063
97,132.68149406893664,200071.818772177,0.7186620337679855,0.2604456216376331,0.009000040734,109.63,1.063
98,137.06566970424626,200973.1071560974,0.7234659542891777,0.2562468514088704,0.009000067527,109.63,1.063
99,127.30241692031736,203831.9369951134,0.7397832614335922,0.2658907560672329,0.009000012798,109.63,1.063
100,146.79161123838364,193101.17730245137,0.716431751114279,0.2476113488624935,0.00899999627,109.63,1.063
101,127.2301322838477,201463.7255385012,0.7316624994310251,0.26596656474427693,0.009000032269,109.63,1.063
102,134.84978665471456,195962.66342019846,0.7244250959620362,0.258343416348913,0.009000052867000001,109.63,1.063
103,143.86416007236252,195874.0601500147,0.718212928679981,0.2501185127812339,0.009000036896,109.63,1.063
104,123.2567431254781,204426.43440869811,0.7455008725842779,0.2702187501702862,0.008999982185999999,109.63,1.063
105,103.05911298608397,208275.15005155923,0.7307522129785557,0.29551448831966465,0.009000029986,109.63,1.063
106,127.34982802881517,201916.19919544813,0.7508190630795495,0.265841389039247,0.009000021726,109.63,1.063
107,137.2678809312521,197241.02813716637,0.726685302975666,0.2560572381966231,0.009000011060999999,109.63,1.063
108,144.53604494182377,199202.7358707491,0.7278069646693988,0.24953663908197962,0.009000047664,109.63,1.063
109,145.99863752676703,196994.7982525921,0.7207386227068329,0.24828301350267598,0.009000006411000001,109.63,1.063
110,136.21955688028214,204346.9380006887,0.7331879921447462,0.2570410527601234,0.009000040127,109.63,1.063
111,136.01065378151424,203012.47628367163,0.7281134497273262,0.2572381190137927,0.009000022159,109.63,1.063
112,129.33107664508674,203964.01040757578,0.7295427962502758,0.26379732512453613,0.00900002401,109.63,1.063
113,132.70121618734615,202471.55119654108,0.7259742425064827,0.2604257547694756,0.00900000532,109.63,1.063
114,118.77578147859846,207144.15250935536,0.7401671391213943,0.27526903109127887,0.009000001979000001,109.63,1.063
115,134.18917831835682,205199.3540383718,0.733058984534302,0.2589782855392237,0.009000034962,109.63,1.063
116,140.61271216028518,198239.20744611617,0.711720288774256,0.25299323685340086,0.008999997901000001,109.63,1.063
117,127.46523368434381,202022.09884179675,0.7491651080168636,0.26572087836077346,0.009000012347,109.63,1.063
118,143.81774406257443,197360.5119059478,0.7231265187282687,0.25015879579589045,0.009000031456999999,109.63,1.063
119,137.9800582681064,205410.50370213983,0.7274650400061146,0.2553954814496181,0.009000004832,109.63,1.063
120,140.19510300981662,199466.43897003925,0.7242771543456994,0.25337081709516585,0.009000072917,109.63,1.063
121,142.6688055943669,195008.64909573985,0.7182649987970627,0.2511641055597351,0.009000034460999999,109.63,1.063
122,147.8057867484406,203843.71573101886,0.7236682003791517,0.24676069912368914,0.009000018900999999,109.63,1.063
123,141.56964925574601,199168.2032066634,0.7147692475350875,0.25213641434780093,0.008999974955,109.63,1.063
124,136.0456944792662,200692.1528762471,0.7308954549152632,0.2572051901052531,0.009000036231,109.63,1.063
125,123.07920239324751,204547.1615004147,0.7318778798110708,0.27041421864082593,0.009000025089999999,109.63,1.063
126,127.33389043476154,200680.49719272487,0.733287087208203,0.265857627640686,0.008999994797,109.63,1.063
127,128.39872721839626,206731.3764712719,0.7360091196263062,0.26475311009296015,0.00900000726,109.63,1.063
128,143.45562458256268,192842.46760219513,0.728656792879504,0.25047417969439056,0.009000020664,109.63,1.063
129,142.09677739162328,195155.69070131652,0.7276813596835252,0.25166953775939177,0.009000062629,109.63,1.063
130,137.17440532812614,195630.99639123565,0.7221193924940633,0.25614490483512153,0.009000041852,109.63,1.063
131,122.04532898329103,202749.30278125996,0.7363933232342836,0.27155690381084896,0.009000007247,109.63,1.063
132,131.77413216431518,198798.3547683532,0.7220160140561812,0.26134035586934995,0.009000012674,109.63,1.063
133,128.93589522324015,198884.21145242563,0.730181432477186,0.26420068255799084,0.008999983444,109.63,1.063
134,138.0420145303048,197650.5890115867,0.7224951747832566,0.25533919041548536,0.009000077366,109.63,1.063
135,137.14956436626687,199247.3788116451,0.7278172880616697,0.25616796071898473,0.009000032018,109.63,1.063
136,130.51623104236174,201347.426472558,0.7255596601551739,0.262597074017714,0.009000036886,109.63,1.063
137,141.50718922277443,194454.71871762795,0.7052315390368863,0.2521928602756894,0.00900003253,109.63,1.063
138,136.14506932766093,199399.97360200572,0.7224375814455715,0.25711115919065414,0.009000026126999999,109.63,1.063
139,132.11422127834848,195024.8494561487,0.7330579565380783,0.26100370245172155,0.009000008204,109.63,1.063
140,127.8245012424206,201455.0611067899,0.7294497828213191,0.265348157795093,0.009000077735,109.63,1.063
141,130.75544889590725,199320.65806612064,0.7221377279349914,0.26235635702470533,0.009000009744999999,109.63,1.063
142,145.73035758346,198492.38907346138,0.7131426534509839,0.24851147016188063,0.009000008254,109.63,1.063
143,145.1288503093321,197921.6929139954,0.7142427020908885,0.2490257068345358,0.008999991883999999,109.63,1.063
