Case,C (GPa),dP/dh (N/m),Wp/Wt,hm (um),Pm (N),E* (GPa),sy (GPa)
29,96.7473769803704,195207.20686804652,0.7238240611191051,0.30500155543111335,0.009000016539,109.63,1.168
30,87.61929603445431,206909.31419797355,0.7404257577175047,0.3204950036709188,0.008999995382,109.63,1.168
31,97.29775863813654,194871.99885705623,0.715619069364868,0.30413691160423867,0.008999970771,109.63,1.168
32,96.31029582189923,193897.88625456864,0.713440014509742,0.3056931558671574,0.009000033951,109.63,1.168
33,88.57740704307082,197783.84800713876,0.7194730515921092,0.3187571298617119,0.009000005572,109.63,1.168
34,99.23023571717488,192926.12042949832,0.7193761625771058,0.30116182229976635,0.009000027899,109.63,1.168
35,96.14352748003364,194116.63360573017,0.7161198753054413,0.30595795234738254,0.009000021431999999,109.63,1.168
36,96.23954576053791,195791.11078250897,0.713620602031196,0.30580596197641174,0.009000061162,109.63,1.168
37,96.75221188552105,193530.86056236614,0.7104983285989624,0.304994244705553,0.009000034843,109.63,1.168
38,98.72874580208793,193422.75226754774,0.7227509088093245,0.3019255284312835,0.009000016179,109.63,1.168
39,95.74799811831707,196782.97329179122,0.7219447817900537,0.30658915279726756,0.009000015829,109.63,1.168
40,94.39331588346884,192873.17586974037,0.7110888583776176,0.30878125126349437,0.009000011988,109.63,1.168
41,89.10241374009372,198048.4412572043,0.7449664497412131,0.3178164672113164,0.008999994844,109.63,1.168
42,95.08910064403543,196624.5088248624,0.7172080435322942,0.3076498378211225,0.009000033393,109.63,1.168
43,100.27232698120713,194937.61999458345,0.7078187127589893,0.29959293017731176,0.009000035341,109.63,1.168
44,95.01840724152703,188777.78075653518,0.7095921109524056,0.3077642040515976,0.009000030015,109.63,1.168
45,92.20349343208211,191791.8809049397,0.7270402813000855,0.3124258803265081,0.008999976603999999,109.63,1.168
46,91.65254253978485,201183.34848413063,0.7244237766794673,0.3133645154025219,0.009000034003999999,109.63,1.168
47,100.67917204720275,188577.5952672323,0.7143415951319573,0.29898704367977547,0.009000038627,109.63,1.168
48,97.16817027598984,197626.9893145516,0.7131677744615288,0.3043398776716507,0.008999984226,109.63,1.168
49,96.4611621422311,189793.52167235562,0.7114431416328469,0.3054533969554612,0.008999997907999999,109.63,1.168
50,95.80384711442336,199646.58215065996,0.7309717158986057,0.30649927903540036,0.008999986616,109.63,1.168
51,92.98965860151415,207237.67827854707,0.7263881783088486,0.31110376728884165,0.009000055626,109.63,1.168
52,98.54501208048308,198638.76090112393,0.7121434509650092,0.3022064587631204,0.008999992153,109.63,1.168
53,99.23973474937218,192460.83953190083,0.7168440310148779,0.30114684648889456,0.008999994298,109.63,1.168
54,105.81847583328924,192424.00453447958,0.7061455684577903,0.2916363540990489,0.009000047931,109.63,1.168
55,90.33607443638958,199196.1457687234,0.7367007457227428,0.3156392073650494,0.009000012290999998,109.63,1.168
56,98.90123543722838,198664.3857503198,0.7189843292156879,0.30166185019689107,0.008999999752,109.63,1.168
57,102.49990106299994,192092.55422242876,0.7051499756847905,0.29631937931539193,0.009000021705,109.63,1.168
58,92.7308856818341,197437.85343101714,0.7244868624465656,0.3115377096821114,0.009000065153,109.63,1.168
59,94.43850146289235,197947.75902055876,0.7366243517243775,0.30870775397531286,0.009000034271,109.63,1.168
60,93.53044821443113,195517.0796774141,0.7097687633440731,0.31020198055794407,0.008999992515,109.63,1.168
61,96.96598361933498,196014.74047176386,0.7265407280812264,0.3046576351360721,0.009000021366999999,109.63,1.168
62,99.98402244152558,201308.8445054627,0.7131420069635906,0.3000242188298593,0.009000014976,109.63,1.168
63,102.11503738278525,192613.52974681737,0.7132373741184062,0.2968772242815077,0.009000019747,109.63,1.168
64,95.59545353194909,193801.56512586636,0.7271523927975304,0.30683382808570436,0.009000024978,109.63,1.168
65,99.61748637703175,198023.7654711738,0.7086801541621284,0.3005758964533526,0.009000028427,109.63,1.168
66,90.46851984719719,192174.4904958951,0.7171076161273685,0.3154088635513147,0.009000057252000001,109.63,1.168
67,95.12770918573456,197029.2357531656,0.7192125616431063,0.3075870265243033,0.009000011532,109.63,1.168
68,99.7429553797006,195447.47288624107,0.7134367287926314,0.3003860463940367,0.008999984094,109.63,1.168
69,95.61469336692456,201398.90009109853,0.722877861078039,0.3068028720333519,0.009000020076,109.63,1.168
70,96.14630827435721,195301.40248103568,0.7172302583739898,0.3059536954387077,0.009000031296,109.63,1.168
71,97.44805894018752,204971.83137166625,0.7251598672243701,0.30390362044711056,0.009000050384000001,109.63,1.168
72,101.30245980519987,199169.01967382582,0.7114525664580353,0.2980653172765728,0.009000007686,109.63,1.168
73,95.65449792128237,198591.7999467823,0.7245253644958599,0.3067387863097299,0.009000005735,109.63,1.168
74,95.13186801745682,195112.47978193348,0.720477639253283,0.3075798790359229,0.008999986713,109.63,1.168
75,99.25431613375662,198675.89020050323,0.7073848200855939,0.3011247011642225,0.008999992871,109.63,1.168
76,89.4007854167165,196983.7879920335,0.7010794972993349,0.3172865350596074,0.009000043701,109.63,1.168
77,96.65032868879398,193596.02980731477,0.7233106791095357,0.3051540628735439,0.008999982158999999,109.63,1.168
78,93.03058184943619,198056.12006185856,0.7193862598212107,0.31103484948056254,0.009000027586000001,109.63,1.168
79,95.27463229214031,194641.6379026735,0.7098269438909198,0.3073501204889698,0.009000032065,109.63,1.168
80,101.41284286269959,195220.59901754186,0.7221801613994462,0.29790286709390146,0.008999996142,109.63,1.168
81,102.20199058926855,195189.60984530806,0.7207617434904519,0.2967511153056438,0.009000032431,109.63,1.168
82,97.38265140592517,195365.43743853003,0.7148929668212828,0.30400523475861574,0.009000025057999999,109.63,1.168
83,89.533693311349,207014.64653185682,0.7397381134281686,0.3170507688448487,0.009000033399,109.63,1.168
84,99.85909505685626,198520.45003646406,0.7143028551594097,0.30021197024447804,0.009000023336,109.63,1.168
85,94.98523544723678,198502.7834151933,0.7291878693959466,0.3078177994223494,0.009000021807999999,109.63,1.168
86,95.18918448108467,194225.3165975354,0.7149639616892232,0.3074883412656822,0.00900004982,109.63,1.168
87,101.00435692175179,200040.47555569682,0.724308337672119,0.2985053075247236,0.009000035506,109.63,1.168
88,73.42506631110416,194664.9166358243,0.7178718195266617,0.3501067377480876,0.009000057518,109.63,1.168
89,100.53687262463703,191989.0164164782,0.7024929476759538,0.2991986471005792,0.009000043789,109.63,1.168
90,102.54464024222814,195922.3627863605,0.7183531959134228,0.29625461391002483,0.009000014547999998,109.63,1.168
91,100.73164789132124,197384.71470180136,0.7080623947785122,0.29890882880077935,0.009000018963000001,109.63,1.168
92,98.2997084276941,202018.33453381917,0.7142199937042589,0.3025839191246895,0.009000029167999999,109.63,1.168
93,78.26178808671517,203804.73877329341,0.7270129837482784,0.3391151182312781,0.009000032331,109.63,1.168
94,97.17901898202639,195082.42030664548,0.7148408223374386,0.3043225828012521,0.008999966085,109.63,1.168
95,101.31236299126276,192424.1345152413,0.7035155043834183,0.2980511829005451,0.009000033883,109.63,1.168
96,102.8535270090274,195556.54823812892,0.7160077737818742,0.29580905847795014,0.008999992079,109.63,1.168
97,90.11481898222462,203191.18479258099,0.7242372889232541,0.31602614488209535,0.008999994444,109.63,1.168
98,100.39387671538711,195740.53369866492,0.7194405097571598,0.29941120933638654,0.009000017122,109.63,1.168
99,83.5004751904565,189934.02179852992,0.7091160687036516,0.32830516700455137,0.009000038822000001,109.63,1.168
100,95.22821517752857,194729.15852366833,0.7144000044322776,0.3074251071608986,0.009000037329999998,109.63,1.168
101,102.24692430138347,193488.02647597936,0.7178311990772265,0.29668476454440723,0.008999963384,109.63,1.168
102,97.18507924236751,198547.4638547423,0.7140789953897031,0.30431435492768816,0.009000040657,109.63,1.168
103,103.15744737972163,195199.36218429037,0.705094601080057,0.29537323805665205,0.009000007577,109.63,1.168
104,95.91242487680775,195420.07435637375,0.7252549763851854,0.306326910064677,0.009000055165,109.63,1.168
105,76.96085405818991,188623.95442778667,0.6978450325612284,0.3419691183576506,0.00900002376,109.63,1.168
106,86.10692739280486,203765.2877024609,0.7379096380520743,0.3232971539315029,0.008999986440999998,109.63,1.168
107,95.61359993858325,197553.6953773759,0.7176588964460769,0.3068050792235227,0.009000046648,109.63,1.168
108,96.17495810357545,197333.01308677756,0.7110719149779976,0.3059083778432251,0.009000046389,109.63,1.168
109,101.61065905912231,194947.8831278753,0.7213921528680121,0.29761360586460917,0.009000048127000001,109.63,1.168
110,96.06734245252612,206244.89035291577,0.7304935798815099,0.3060798591565466,0.009000057467,109.63,1.168
111,96.95765518660889,200473.35800865985,0.7307906622177616,0.3046713526260746,0.00900005877,109.63,1.168
112,103.60085422985394,188590.6364355702,0.7149163610485476,0.29474036746392684,0.009000001413,109.63,1.168
113,95.96171541198059,191330.6851375827,0.7260218006009025,0.3062480446496602,0.009000044395999999,109.63,1.168
114,95.52590927347076,193943.96312426732,0.7227532371050447,0.3069458717037838,0.009000046921,109.63,1.168
115,97.60975232544831,194629.56365211663,0.719420814331312,0.3036516215338254,0.009000039595,109.63,1.168
116,95.49264718208985,195988.5693213695,0.7228226471132635,0.30699890969352733,0.009000022577,109.63,1.168
117,96.12578171714797,193804.30415575317,0.7185577164821825,0.30598564233639114,0.00899998907,109.63,1.168
118,97.67130005160134,196410.62516343966,0.7288807949604145,0.30355540047403784,0.009000008007,109.63,1.168
119,103.8111449375782,199845.21930834564,0.7125874092850786,0.2944421075019863,0.009000027078,109.63,1.168
120,95.89339789375249,197359.43607329705,0.7150042952601136,0.3063567384428631,0.009000022231999999,109.63,1.168
121,100.33229192945062,193728.1862712153,0.7008233332961038,0.299503651930326,0.009000051148,109.63,1.168
122,99.90692679508105,198341.62072866928,0.7213184308523086,0.3001397342000209,0.009000001611,109.63,1.168
123,95.43298212972566,191662.9511983367,0.7153398951032214,0.30709471346628064,0.009000013805,109.63,1.168
124,93.66378600686876,197903.86302027307,0.7346674997258841,0.309981733145361,0.009000029081999998,109.63,1.168
125,96.83948286949244,193656.80641400942,0.7090019636292016,0.3048564064101695,0.009000012517999999,109.63,1.168
126,97.71918232378289,194885.27117198016,0.7229065755418469,0.30348115317428076,0.009000015877,109.63,1.168
127,97.15223978923916,193891.61837332236,0.7151989845246773,0.30436520724686317,0.009000006617,109.63,1.168
128,100.19674007882901,194667.8975754104,0.7212466657160636,0.29970548539418557,0.009000009656,109.63,1.168
129,93.52167592963202,195993.2758597042,0.7128003249480489,0.31021718671639664,0.009000030701,109.63,1.168
130,96.9875155732791,193318.56815626437,0.7035657424415668,0.304623604915013,0.009000008946,109.63,1.168
131,94.93193373618529,194071.77940493805,0.7122671151369264,0.30790457335014254,0.009000043460000001,109.63,1.168
132,97.63087563072094,191802.1235174975,0.711513346694143,0.3036185013689495,0.009000023616,109.63,1.168
133,91.64315538787316,203270.5007688666,0.7396502301534015,0.3133804840450722,0.0090000294,109.63,1.168
134,92.6733054543563,198020.24575433275,0.7264012668884685,0.3116336116344094,0.009000015128,109.63,1.168
135,102.4530656180344,192896.4345150933,0.7078132646390273,0.29638654608986753,0.008999987982000001,109.63,1.168
136,97.79669564199399,195289.403503829,0.7116996757263356,0.30336091810828075,0.009000019308,109.63,1.168
137,96.40585137341104,189692.37553865756,0.7001469349709099,0.30554161501651206,0.009000033667,109.63,1.168
138,103.30863550649788,193056.969624507,0.7091706352165523,0.2951565079188506,0.008999976021,109.63,1.168
139,93.52872584743001,198853.58923929234,0.7171890643182471,0.3102049987499097,0.009000001913,109.63,1.168
140,85.0073789816131,203728.20957842434,0.740068176905652,0.3253814497122466,0.0089999937,109.63,1.168
141,92.22330055932855,195414.36596427258,0.7214381232488785,0.31239316017248775,0.009000024547000001,109.63,1.168
142,96.13581508736812,197907.17308844658,0.7196662761935406,0.3059698749522229,0.009000000858,109.63,1.168
143,101.72528659673037,198538.24666950823,0.7213267840124709,0.29744535353704926,0.009000016389,109.63,1.168
